id,subject,topic,question,optionA,optionB,optionC,optionD,answerIndex,explanation,source,examTags,pyqVerified,highYield,status
ZM-00120,Anatomy,Thorax,[QUESTION SLOT 12] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00121,Anatomy,Thorax,[QUESTION SLOT 13] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00122,Anatomy,Thorax,[QUESTION SLOT 14] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00123,Anatomy,Thorax,[QUESTION SLOT 15] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00124,Anatomy,Thorax,[QUESTION SLOT 16] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00125,Anatomy,Thorax,[QUESTION SLOT 17] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00126,Anatomy,Thorax,[QUESTION SLOT 18] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00127,Anatomy,Thorax,[QUESTION SLOT 19] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00128,Anatomy,Thorax,[QUESTION SLOT 20] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00129,Anatomy,Thorax,[QUESTION SLOT 21] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00130,Anatomy,Thorax,[QUESTION SLOT 22] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00131,Anatomy,Thorax,[QUESTION SLOT 23] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00132,Anatomy,Thorax,[QUESTION SLOT 24] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00133,Anatomy,Thorax,[QUESTION SLOT 25] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00134,Anatomy,Thorax,[QUESTION SLOT 26] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00135,Anatomy,Thorax,[QUESTION SLOT 27] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00136,Anatomy,Thorax,[QUESTION SLOT 28] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00137,Anatomy,Thorax,[QUESTION SLOT 29] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00138,Anatomy,Thorax,[QUESTION SLOT 30] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00139,Anatomy,Thorax,[QUESTION SLOT 31] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00140,Anatomy,Thorax,[QUESTION SLOT 32] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00141,Anatomy,Thorax,[QUESTION SLOT 33] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00142,Anatomy,Thorax,[QUESTION SLOT 34] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00143,Anatomy,Thorax,[QUESTION SLOT 35] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00144,Anatomy,Thorax,[QUESTION SLOT 36] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00145,Anatomy,Thorax,[QUESTION SLOT 37] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00146,Anatomy,Thorax,[QUESTION SLOT 38] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00147,Anatomy,Thorax,[QUESTION SLOT 39] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00148,Anatomy,Thorax,[QUESTION SLOT 40] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00149,Anatomy,Thorax,[QUESTION SLOT 41] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00150,Anatomy,Thorax,[QUESTION SLOT 42] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00151,Anatomy,Thorax,[QUESTION SLOT 43] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00152,Anatomy,Thorax,[QUESTION SLOT 44] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00153,Anatomy,Thorax,[QUESTION SLOT 45] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00154,Anatomy,Thorax,[QUESTION SLOT 46] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00155,Anatomy,Thorax,[QUESTION SLOT 47] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00156,Anatomy,Thorax,[QUESTION SLOT 48] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00157,Anatomy,Thorax,[QUESTION SLOT 49] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00158,Anatomy,Thorax,[QUESTION SLOT 50] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00159,Anatomy,Thorax,[QUESTION SLOT 51] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00160,Anatomy,Thorax,[QUESTION SLOT 52] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00161,Anatomy,Thorax,[QUESTION SLOT 53] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00162,Anatomy,Thorax,[QUESTION SLOT 54] Add a verified Anatomy question from the topic: Thorax.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00163,Anatomy,Abdomen,[QUESTION SLOT 1] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00164,Anatomy,Abdomen,[QUESTION SLOT 2] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00165,Anatomy,Abdomen,[QUESTION SLOT 3] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00166,Anatomy,Abdomen,[QUESTION SLOT 4] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00167,Anatomy,Abdomen,[QUESTION SLOT 5] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00168,Anatomy,Abdomen,[QUESTION SLOT 6] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00169,Anatomy,Abdomen,[QUESTION SLOT 7] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00170,Anatomy,Abdomen,[QUESTION SLOT 8] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00171,Anatomy,Abdomen,[QUESTION SLOT 9] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00172,Anatomy,Abdomen,[QUESTION SLOT 10] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00173,Anatomy,Abdomen,[QUESTION SLOT 11] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00174,Anatomy,Abdomen,[QUESTION SLOT 12] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00175,Anatomy,Abdomen,[QUESTION SLOT 13] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00176,Anatomy,Abdomen,[QUESTION SLOT 14] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00177,Anatomy,Abdomen,[QUESTION SLOT 15] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00178,Anatomy,Abdomen,[QUESTION SLOT 16] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00179,Anatomy,Abdomen,[QUESTION SLOT 17] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00180,Anatomy,Abdomen,[QUESTION SLOT 18] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00181,Anatomy,Abdomen,[QUESTION SLOT 19] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00182,Anatomy,Abdomen,[QUESTION SLOT 20] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00183,Anatomy,Abdomen,[QUESTION SLOT 21] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00184,Anatomy,Abdomen,[QUESTION SLOT 22] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00185,Anatomy,Abdomen,[QUESTION SLOT 23] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00186,Anatomy,Abdomen,[QUESTION SLOT 24] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00187,Anatomy,Abdomen,[QUESTION SLOT 25] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00188,Anatomy,Abdomen,[QUESTION SLOT 26] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00189,Anatomy,Abdomen,[QUESTION SLOT 27] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00190,Anatomy,Abdomen,[QUESTION SLOT 28] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00191,Anatomy,Abdomen,[QUESTION SLOT 29] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00192,Anatomy,Abdomen,[QUESTION SLOT 30] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00193,Anatomy,Abdomen,[QUESTION SLOT 31] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00194,Anatomy,Abdomen,[QUESTION SLOT 32] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00195,Anatomy,Abdomen,[QUESTION SLOT 33] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00196,Anatomy,Abdomen,[QUESTION SLOT 34] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00197,Anatomy,Abdomen,[QUESTION SLOT 35] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00198,Anatomy,Abdomen,[QUESTION SLOT 36] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00199,Anatomy,Abdomen,[QUESTION SLOT 37] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00200,Anatomy,Abdomen,[QUESTION SLOT 38] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00201,Anatomy,Abdomen,[QUESTION SLOT 39] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00202,Anatomy,Abdomen,[QUESTION SLOT 40] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00203,Anatomy,Abdomen,[QUESTION SLOT 41] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00204,Anatomy,Abdomen,[QUESTION SLOT 42] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00205,Anatomy,Abdomen,[QUESTION SLOT 43] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00206,Anatomy,Abdomen,[QUESTION SLOT 44] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00207,Anatomy,Abdomen,[QUESTION SLOT 45] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00208,Anatomy,Abdomen,[QUESTION SLOT 46] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00209,Anatomy,Abdomen,[QUESTION SLOT 47] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00210,Anatomy,Abdomen,[QUESTION SLOT 48] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00211,Anatomy,Abdomen,[QUESTION SLOT 49] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00212,Anatomy,Abdomen,[QUESTION SLOT 50] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00213,Anatomy,Abdomen,[QUESTION SLOT 51] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00214,Anatomy,Abdomen,[QUESTION SLOT 52] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00215,Anatomy,Abdomen,[QUESTION SLOT 53] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00216,Anatomy,Abdomen,[QUESTION SLOT 54] Add a verified Anatomy question from the topic: Abdomen.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00217,Anatomy,Pelvis & Perineum,[QUESTION SLOT 1] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00218,Anatomy,Pelvis & Perineum,[QUESTION SLOT 2] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00219,Anatomy,Pelvis & Perineum,[QUESTION SLOT 3] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00220,Anatomy,Pelvis & Perineum,[QUESTION SLOT 4] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00221,Anatomy,Pelvis & Perineum,[QUESTION SLOT 5] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00222,Anatomy,Pelvis & Perineum,[QUESTION SLOT 6] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00223,Anatomy,Pelvis & Perineum,[QUESTION SLOT 7] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00224,Anatomy,Pelvis & Perineum,[QUESTION SLOT 8] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00225,Anatomy,Pelvis & Perineum,[QUESTION SLOT 9] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00226,Anatomy,Pelvis & Perineum,[QUESTION SLOT 10] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00227,Anatomy,Pelvis & Perineum,[QUESTION SLOT 11] Add a verified Anatomy question from the topic: Pelvis & Perineum.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
